Algorithm	Subject	Run	ReductionPercentage	PreparationTime	SelectionTime	FaultDetectionLoss	FirstFaultyTest
ART-D	chart_v1	44	8	0	2.065147	1	-1
ART-D	chart_v1	45	8	0	2.312901	1	-1
ART-D	chart_v1	46	8	0	1.895352	1	-1
ART-D	chart_v1	47	8	0	0.910423	1	-1
ART-D	chart_v1	48	8	0	0.771055	1	-1
ART-D	chart_v1	49	8	0	2.073456	1	-1
ART-D	chart_v1	50	8	0	1.565752	1	-1
ART-D	chart_v1	1	9	0	3.013425	1	-1
ART-D	chart_v1	2	9	0	1.669327	1	-1
ART-D	chart_v1	3	9	0	2.561051	1	-1
ART-D	chart_v1	4	9	0	2.979436	1	-1
ART-D	chart_v1	5	9	0	1.081342	1	-1
ART-D	chart_v1	6	9	0	2.180788	1	-1
ART-D	chart_v1	7	9	0	2.044989	1	-1
ART-D	chart_v1	8	9	0	1.0338	1	-1
ART-D	chart_v1	9	9	0	2.437799	1	-1
ART-D	chart_v1	10	9	0	0.724656	1	-1
ART-D	chart_v1	11	9	0	2.450662	1	-1
ART-D	chart_v1	12	9	0	2.396762	1	-1
ART-D	chart_v1	13	9	0	1.272108	1	-1
ART-D	chart_v1	14	9	0	1.749216	1	-1
ART-D	chart_v1	15	9	0	3.605336	1	-1
ART-D	chart_v1	16	9	0	2.049214	1	-1
ART-D	chart_v1	17	9	0	2.924685	1	-1
ART-D	chart_v1	18	9	0	2.476826	1	-1
ART-D	chart_v1	19	9	0	1.767873	1	-1
ART-D	chart_v1	20	9	0	3.695907	1	-1
ART-D	chart_v1	21	9	0	1.662332	1	-1
ART-D	chart_v1	22	9	0	2.30112	1	-1
ART-D	chart_v1	23	9	0	0.911028	1	-1
ART-D	chart_v1	24	9	0	1.539078	1	-1
ART-D	chart_v1	25	9	0	1.428557	1	-1
ART-D	chart_v1	26	9	0	1.508607	1	-1
ART-D	chart_v1	27	9	0	1.328803	1	-1
ART-D	chart_v1	28	9	0	1.446539	1	-1
ART-D	chart_v1	29	9	0	0.906915	1	-1
ART-D	chart_v1	30	9	0	2.262774	1	-1
ART-D	chart_v1	31	9	0	0.762485	0	24
ART-D	chart_v1	32	9	0	3.152987	1	-1
ART-D	chart_v1	33	9	0	0.826275	1	-1
ART-D	chart_v1	34	9	0	1.816692	1	-1
ART-D	chart_v1	35	9	0	2.438563	1	-1
ART-D	chart_v1	36	9	0	3.268594	1	-1
ART-D	chart_v1	37	9	0	2.870786	1	-1
ART-D	chart_v1	38	9	0	2.54153	1	-1
ART-D	chart_v1	39	9	0	2.500577	1	-1
ART-D	chart_v1	40	9	0	1.398713	1	-1
ART-D	chart_v1	41	9	0	1.446079	1	-1
ART-D	chart_v1	42	9	0	2.238894	1	-1
ART-D	chart_v1	43	9	0	0.731639	1	-1
ART-D	chart_v1	44	9	0	1.72218	1	-1
ART-D	chart_v1	45	9	0	3.576886	1	-1
ART-D	chart_v1	46	9	0	3.108442	1	-1
ART-D	chart_v1	47	9	0	1.704151	1	-1
ART-D	chart_v1	48	9	0	1.853104	1	-1
ART-D	chart_v1	49	9	0	2.030417	0	13
ART-D	chart_v1	50	9	0	1.826403	1	-1
ART-D	chart_v1	1	10	0	2.304594	1	-1
ART-D	chart_v1	2	10	0	3.401952	1	-1
ART-D	chart_v1	3	10	0	1.104295	1	-1
ART-D	chart_v1	4	10	0	0.817306	1	-1
ART-D	chart_v1	5	10	0	3.410454	1	-1
ART-D	chart_v1	6	10	0	1.383787	0	10
ART-D	chart_v1	7	10	0	1.025235	1	-1
ART-D	chart_v1	8	10	0	1.077768	1	-1
ART-D	chart_v1	9	10	0	1.447676	1	-1
ART-D	chart_v1	10	10	0	2.879668	1	-1
ART-D	chart_v1	11	10	0	3.067766	1	-1
ART-D	chart_v1	12	10	0	3.50013	1	-1
ART-D	chart_v1	13	10	0	2.876739	1	-1
ART-D	chart_v1	14	10	0	1.56008	0	15
ART-D	chart_v1	15	10	0	2.208827	1	-1
ART-D	chart_v1	16	10	0	1.926422	1	-1
ART-D	chart_v1	17	10	0	2.0998	1	-1
ART-D	chart_v1	18	10	0	2.172881	1	-1
ART-D	chart_v1	19	10	0	2.193836	1	-1
ART-D	chart_v1	20	10	0	2.503006	1	-1
ART-D	chart_v1	21	10	0	3.490173	1	-1
ART-D	chart_v1	22	10	0	1.848743	1	-1
ART-D	chart_v1	23	10	0	2.811577	1	-1
ART-D	chart_v1	24	10	0	2.143856	1	-1
ART-D	chart_v1	25	10	0	1.536812	1	-1
ART-D	chart_v1	26	10	0	1.785005	1	-1
ART-D	chart_v1	27	10	0	1.985353	1	-1
ART-D	chart_v1	28	10	0	3.140991	1	-1
ART-D	chart_v1	29	10	0	1.812645	1	-1
ART-D	chart_v1	30	10	0	1.546868	1	-1
ART-D	chart_v1	31	10	0	2.51782	1	-1
ART-D	chart_v1	32	10	0	1.965275	1	-1
ART-D	chart_v1	33	10	0	1.771697	1	-1
ART-D	chart_v1	34	10	0	1.866417	1	-1
ART-D	chart_v1	35	10	0	2.372815	1	-1
ART-D	chart_v1	36	10	0	1.976794	1	-1
ART-D	chart_v1	37	10	0	3.094033	0	11
ART-D	chart_v1	38	10	0	1.156064	1	-1
ART-D	chart_v1	39	10	0	1.411106	1	-1
ART-D	chart_v1	40	10	0	1.059546	1	-1
ART-D	chart_v1	41	10	0	3.000561	1	-1
ART-D	chart_v1	42	10	0	2.598147	1	-1
